total_cost,holding_cost,expedite_cost,lost_sales_cost
110251.21963147551,110251.21963147551,0.0,0.0
446650.0269950945,150742.20746844265,295907.8195266519,0.0
54133.04001444167,54133.04001444167,0.0,0.0
85399.64423633374,85399.64423633374,0.0,0.0
293344.9403350671,102905.89524353213,190439.045091535,0.0
346981.2633993772,136546.29251805606,210434.97088132112,0.0
304129.12380247883,113136.92316354233,190992.2006389365,0.0
313318.7784948154,94471.61355141987,218847.16494339553,0.0
88901.03242664412,88901.03242664412,0.0,0.0
392338.29494156915,108324.16778839823,284014.12715317094,0.0
635542.6941963007,133684.69567740778,501857.9985188929,0.0
94587.70340599683,94587.70340599683,0.0,0.0
212832.9160576358,125659.63071444834,0.0,87173.28534318745
586916.2623228995,141808.79960232423,412793.8175052894,32313.645215285975
93926.49507592725,93926.49507592725,0.0,0.0
94262.30592797726,94262.30592797726,0.0,0.0
85667.96040367559,85667.96040367559,0.0,0.0
124693.57141104204,124693.57141104204,0.0,0.0
120416.56912294867,88271.88941977761,0.0,32144.679703171056
102538.9301803328,76597.6018176019,0.0,25941.328362730903
106822.86716290207,106822.86716290207,0.0,0.0
420508.9329972711,143613.203330444,251146.52199023866,25749.207676588478
90152.07068167352,90152.07068167352,0.0,0.0
69384.04555663008,69384.04555663008,0.0,0.0
101083.68381773737,101083.68381773737,0.0,0.0
520576.540620754,186438.0970121812,334138.44360857276,0.0
588740.0766018766,192915.28582218924,343365.9441231175,52458.84665656998
104149.69565420545,104149.69565420545,0.0,0.0
101596.97633577448,101596.97633577448,0.0,0.0
107936.84005306794,107936.84005306794,0.0,0.0
165239.9652283407,103066.56818681124,0.0,62173.397041529475
196889.2925004714,104982.36451559771,0.0,91906.92798487368
213986.6760048555,125977.26504032605,0.0,88009.41096452944
465820.25081125915,102812.79799234554,220494.16338866396,142513.28943024966
233276.4072004078,125198.65774584773,0.0,108077.74945456006
103067.68356081686,103067.68356081686,0.0,0.0
73237.89456341324,73237.89456341324,0.0,0.0
99743.81120654877,99743.81120654877,0.0,0.0
309842.3932272588,115576.65744042757,194265.7357868312,0.0
110067.59415951984,110067.59415951984,0.0,0.0
125657.41978561321,125657.41978561321,0.0,0.0
87474.72034077084,87474.72034077084,0.0,0.0
284040.0359340819,94663.47209845594,189376.56383562594,0.0
331084.0446444391,102820.47225132547,228263.5723931137,0.0
378187.9326809041,133790.94605863205,0.0,244396.98662227206
305065.69269948767,116767.369215946,188298.3234835417,0.0
358429.93843898113,123154.50119400599,235275.43724497512,0.0
459051.1349957952,129309.60293396492,282121.1132305934,47620.418831236864
79137.58646332464,79137.58646332464,0.0,0.0
86546.05435793649,86546.05435793649,0.0,0.0
127575.05077366359,127575.05077366359,0.0,0.0
81863.75077709119,81863.75077709119,0.0,0.0
126894.61037027033,126894.61037027033,0.0,0.0
105966.60537386572,105966.60537386572,0.0,0.0
279229.4516593565,116663.78808102032,0.0,162565.66357833619
120547.74005494549,120547.74005494549,0.0,0.0
302033.38050526695,84890.78688559867,191017.93505197862,26124.658567689654
384405.82122714294,97576.13384953434,172007.05768716524,114822.62969044333
87993.421297625,87993.421297625,0.0,0.0
524203.80558300973,118213.29581556516,405990.5097674446,0.0
86378.83615096966,86378.83615096966,0.0,0.0
412025.79732048744,141280.22455217282,270745.5727683146,0.0
346256.7761189199,109541.2537209182,236715.5223980017,0.0
97412.68312845397,97412.68312845397,0.0,0.0
100816.09264694557,100816.09264694557,0.0,0.0
830888.930873917,178382.0213363035,298580.91321602644,353925.99632158707
114730.54286305424,114730.54286305424,0.0,0.0
92379.78336977631,92379.78336977631,0.0,0.0
342736.24904860154,116399.51108619235,0.0,226336.73796240918
327152.5857161268,102717.5661478363,224435.01956829047,0.0
455426.4514929025,153118.90781893503,302307.5436739675,0.0
391323.3926467944,114743.61680276853,276579.77584402583,0.0
120740.29713004945,120740.29713004945,0.0,0.0
142601.80847716567,105759.2060453954,0.0,36842.60243177027
93943.78989265356,93943.78989265356,0.0,0.0
225951.00310100114,96936.88986645442,0.0,129014.1132345467
105105.11307850241,105105.11307850241,0.0,0.0
649172.713882169,119746.01870472038,489164.83926036744,40261.855917081084
77448.40830976953,77448.40830976953,0.0,0.0
89732.50654885975,89732.50654885975,0.0,0.0
295509.4966363368,88319.70518172922,207189.79145460756,0.0
108936.85124599011,108936.85124599011,0.0,0.0
740202.0988733034,182351.98294544697,557850.1159278564,0.0
146381.21296893462,146381.21296893462,0.0,0.0
436684.54957616294,148932.4459665275,287752.10360963544,0.0
172579.45979173918,102351.96479012792,0.0,70227.49500161124
91522.95741342283,91522.95741342283,0.0,0.0
351623.61286910524,129512.9415066133,0.0,222110.67136249196
94732.16737782229,94732.16737782229,0.0,0.0
605202.8486695369,172401.21515045423,246945.94963397118,185855.68388511153
77540.35198106793,77540.35198106793,0.0,0.0
314340.36940010544,106851.60301211695,207488.76638798852,0.0
607043.6861409032,156114.8198114432,450928.86632945994,0.0
463535.53635007096,128352.17879607489,335183.3575539961,0.0
188330.51970176926,66376.65883889027,121953.86086287898,0.0
776085.2740056433,196750.32871882353,579334.9452868198,0.0
314282.08965379605,107454.66569159702,206827.42396219904,0.0
323196.442826745,106564.61707320354,216631.82575354146,0.0
161283.89316570733,99714.2362992089,0.0,61569.65686649842
195502.05412908678,107106.62325038813,0.0,88395.43087869867
326833.4697033089,123488.93091977738,203344.5387835315,0.0
106299.34610250236,106299.34610250236,0.0,0.0
85009.17247695975,85009.17247695975,0.0,0.0
85877.06767880871,85877.06767880871,0.0,0.0
436406.39853889967,143734.1226257832,242391.715411523,50280.560501593456
96254.01788632089,96254.01788632089,0.0,0.0
198734.63455172576,102363.45691892112,0.0,96371.17763280464
72648.21183327807,72648.21183327807,0.0,0.0
124094.25464980713,124094.25464980713,0.0,0.0
345329.94954845926,105826.5665815054,0.0,239503.38296695388
158445.77653270823,103455.09690179044,0.0,54990.67963091779
83591.44961763483,83591.44961763483,0.0,0.0
90161.15257493976,90161.15257493976,0.0,0.0
415260.62310235755,134835.50800440134,223360.0271032136,57065.08799474262
193958.53297590266,72617.00758087354,121341.52539502912,0.0
87019.6739060691,87019.6739060691,0.0,0.0
421389.0725561568,136564.58575520015,284824.48680095666,0.0
227582.92416721644,102726.01451640707,0.0,124856.90965080936
440984.3390452672,151234.13690039274,289750.2021448745,0.0
209288.6160831295,109956.04468148954,0.0,99332.57140163997
74190.3327913124,74190.3327913124,0.0,0.0
264135.42436126556,104668.11366607471,0.0,159467.31069519083
88115.20761923595,88115.20761923595,0.0,0.0
110326.24686374087,110326.24686374087,0.0,0.0
302348.1299485755,110363.63460752634,191984.49534104916,0.0
101908.47864694735,101908.47864694735,0.0,0.0
74225.31566656989,74225.31566656989,0.0,0.0
613274.0714186066,149951.89407728595,463322.1773413206,0.0
631044.4603418979,156381.4631021066,474662.9972397913,0.0
535252.4573252664,158399.3257360125,275397.46129753336,101455.67029172054
90486.35713817191,90486.35713817191,0.0,0.0
644095.7899975713,167600.47761144,269604.2038009713,206891.10858515993
95489.67781284255,95489.67781284255,0.0,0.0
123127.61140932141,123127.61140932141,0.0,0.0
708446.1906354236,155724.14408952935,552722.0465458944,0.0
87127.18359686917,87127.18359686917,0.0,0.0
296573.65846774715,109287.00601797106,187286.65244977607,0.0
67545.71780906481,67545.71780906481,0.0,0.0
145857.76295088377,99319.56165700265,0.0,46538.20129388114
253911.7174390456,105465.31837256548,0.0,148446.3990664801
98136.01490462734,98136.01490462734,0.0,0.0
361346.40576999186,126876.15984317528,234470.2459268166,0.0
427920.77989517094,113141.8199225468,314778.95997262414,0.0
78456.76704346373,78456.76704346373,0.0,0.0
93988.98609691432,79865.89444983355,0.0,14123.091647080777
98727.00126482625,98727.00126482625,0.0,0.0
102962.99703080721,102962.99703080721,0.0,0.0
448120.24074042635,168042.16341386942,280078.07732655696,0.0
448869.1677672581,176899.52247058824,271969.64529666986,0.0
119959.43504036058,119959.43504036058,0.0,0.0
183781.669586715,89250.10999110027,0.0,94531.55959561474
241334.45679014508,100300.39174820542,0.0,141034.06504193967
107800.74751654021,105627.60322907464,0.0,2173.1442874655827
117068.15284680417,117068.15284680417,0.0,0.0
82815.72179388272,82815.72179388272,0.0,0.0
80335.72029440122,80335.72029440122,0.0,0.0
99176.70709902578,99176.70709902578,0.0,0.0
582459.972313675,137431.3750221383,445028.5972915367,0.0
97848.79071306316,97848.79071306316,0.0,0.0
428836.00538243016,142186.31004970582,286649.69533272437,0.0
1061609.8813317101,230369.18545676646,831240.6958749436,0.0
615613.4523859499,194745.61927001263,303423.9787249699,117443.85439096743
101443.3582959411,101443.3582959411,0.0,0.0
98965.80877206313,98965.80877206313,0.0,0.0
192815.3154334927,116178.07761277797,0.0,76637.23782071476
597471.6735938918,140521.3914362076,456950.28215768415,0.0
582929.4807841098,126727.9169699332,456201.56381417654,0.0
377412.15996611526,140259.63481378634,237152.52515232895,0.0
91170.05235202349,91170.05235202349,0.0,0.0
342220.3348414125,112285.43163605455,229934.90320535793,0.0
302439.7985900534,109263.57542251443,193176.22316753896,0.0
104211.72137484996,104211.72137484996,0.0,0.0
93138.86629708766,93138.86629708766,0.0,0.0
122313.1472830896,122313.1472830896,0.0,0.0
373368.2124299165,133845.42827671915,239522.78415319737,0.0
918435.6696979933,221634.755589154,539595.3442949599,157205.56981387944
367663.4340530967,138376.9624530737,229286.47160002298,0.0
484439.2119004573,153437.11356653043,331002.0983339269,0.0
327121.6272992224,118089.065572076,209032.56172714639,0.0
106198.21633089826,106198.21633089826,0.0,0.0
1550271.7710691534,216542.78954714767,887644.4655385462,446084.51598345954
176386.16906196563,147096.3373959767,0.0,29289.83166598893
370861.1871890732,129636.70191919027,229577.47714911093,11647.008120771972
90584.4563231572,90584.4563231572,0.0,0.0
129010.76567104075,103598.32114439431,0.0,25412.44452664644
263726.1371900214,82609.02344013262,181117.11374988878,0.0
143402.33318163594,100701.68593112747,0.0,42700.647250508475
550205.146861113,171974.16114813148,328170.3117674086,50060.67394557295
109394.7481981997,109394.7481981997,0.0,0.0
237459.94249707612,110575.24933611396,0.0,126884.69316096215
1214539.4534258503,246661.50024782802,614715.5814665512,353162.3717114711
483466.026045599,169706.729006318,313759.297039281,0.0
413162.91762096004,125843.4159873377,287319.50163362233,0.0
659758.4259594934,149248.27312094776,510510.1528385456,0.0
343210.7139624206,123658.06617251215,182179.22768993114,37373.42009997727
88187.57067295384,88187.57067295384,0.0,0.0
119728.6212752792,119728.6212752792,0.0,0.0
92247.05348205038,92247.05348205038,0.0,0.0
84160.46721023135,84160.46721023135,0.0,0.0
192952.51283884392,137149.15550502605,0.0,55803.35733381788
104427.1337013352,104427.1337013352,0.0,0.0
603072.3472834108,139610.7298109045,463461.61747250636,0.0
202937.78367543558,117004.09581783574,0.0,85933.68785759986
111865.19991492102,111865.19991492102,0.0,0.0
98257.70575127786,98257.70575127786,0.0,0.0
394447.38826469576,143004.65841873057,0.0,251442.72984596522
356575.9648419613,125090.144778027,231485.8200639343,0.0
105222.00314459785,105222.00314459785,0.0,0.0
145352.50154928787,111703.90564324215,0.0,33648.59590604574
123627.70344469197,123627.70344469197,0.0,0.0
125349.93962375981,125349.93962375981,0.0,0.0
716124.6442491517,170436.07689675147,514333.9007682131,31354.666584187205
398844.91449715506,141956.94474839262,244452.61994877897,12435.349799983509
88621.8833542911,88621.8833542911,0.0,0.0
56669.530116832866,56669.530116832866,0.0,0.0
119017.66742051931,119017.66742051931,0.0,0.0
83536.80758803623,83536.80758803623,0.0,0.0
147757.35706997832,147757.35706997832,0.0,0.0
343047.4300595635,111417.82575432025,231629.6043052432,0.0
360079.8044248655,131647.69245655587,228432.11196830965,0.0
395115.56454171904,136996.44824705462,258119.11629466442,0.0
112360.10109655687,112360.10109655687,0.0,0.0
114906.73698664653,114906.73698664653,0.0,0.0
94518.63037200907,94518.63037200907,0.0,0.0
106051.40374632647,106051.40374632647,0.0,0.0
93417.92028131489,93417.92028131489,0.0,0.0
285922.2947590165,96599.53786267604,189322.75689634046,0.0
188459.77988345016,100912.33086382793,0.0,87547.44901962223
84982.85546120616,84982.85546120616,0.0,0.0
147339.08061211012,104904.5715808883,0.0,42434.50903122182
374245.4005689579,107506.90557977367,266738.49498918426,0.0
116259.01623054227,116259.01623054227,0.0,0.0
95482.41318105563,95482.41318105563,0.0,0.0
431603.96129428793,139091.11006238483,292512.8512319031,0.0
104929.69209421998,104929.69209421998,0.0,0.0
280161.30338177574,115678.37025987178,0.0,164482.93312190394
473983.4176950928,144500.01473153674,262228.58678410255,67254.81617945351
364664.33587200404,128404.7003887308,236259.63548327328,0.0
90102.02737253538,90102.02737253538,0.0,0.0
453883.2636025409,157708.34352484264,265170.0834973724,31004.83658032587
73230.86303333419,73230.86303333419,0.0,0.0
101858.99218378398,101858.99218378398,0.0,0.0
67346.4419545512,67346.4419545512,0.0,0.0
89100.2527920892,89100.2527920892,0.0,0.0
406468.7701378552,134392.8046047668,243244.4355502388,28831.52998284958
108229.5996243606,108229.5996243606,0.0,0.0
363491.30952112545,129602.63248909074,215074.5526998768,18814.124332157873
332049.7144285149,132159.5186348128,0.0,199890.1957937021
383480.568046797,149612.9408702423,233867.6271765547,0.0
90145.37043740234,90145.37043740234,0.0,0.0
382131.8233619738,115690.24764647488,266441.57571549894,0.0
103824.906167099,103824.906167099,0.0,0.0
428398.2250331787,91354.08355842144,215139.7991357849,121904.3423389724
100973.57342636552,100973.57342636552,0.0,0.0
138160.25685600564,138160.25685600564,0.0,0.0
394375.0875952804,126576.83222148677,267798.2553737936,0.0
80213.55433816768,80213.55433816768,0.0,0.0
406341.9867259294,141543.02115185413,264798.9655740753,0.0
352798.3751316609,123978.08735883904,228820.28777282187,0.0
76887.39851470856,76887.39851470856,0.0,0.0
761709.7705548649,183956.2958648201,0.0,577753.4746900448
544559.7691481372,145911.89412082225,252344.60744403818,146303.26758327679
1268181.7255163118,215774.013210105,338757.20182858943,713650.5104776173
111063.0509214564,111063.0509214564,0.0,0.0
797248.2489751847,212044.045319928,321610.5701342717,263593.63352098496
493998.42126097146,188615.52365556938,305382.8976054021,0.0
101704.0857105653,101704.0857105653,0.0,0.0
478085.1150444722,176918.59413372359,301166.52091074863,0.0
370285.794666108,142584.85716659995,0.0,227700.93749950803
100375.14979545657,100375.14979545657,0.0,0.0
110020.9945684464,110020.9945684464,0.0,0.0
82700.08783543209,82700.08783543209,0.0,0.0
564871.438799057,167094.21259451594,291075.5212524826,106701.70495205847
370630.74502971076,118189.23605209048,252441.50897762028,0.0
83176.89271608792,83176.89271608792,0.0,0.0
352292.05642254034,108920.55774116653,243371.49868137378,0.0
123618.48245122499,123618.48245122499,0.0,0.0
621011.095557484,142508.8491514059,274146.63114684157,204355.6152592365
503418.6331486318,193457.02254173745,309961.61060689436,0.0
92609.01001310727,92609.01001310727,0.0,0.0
79373.73923595849,79373.73923595849,0.0,0.0
358581.6965489465,129703.8327100141,223540.51402030222,5337.349818630184
380273.5973359288,109005.49508500143,271268.10225092736,0.0
90699.15253787841,90699.15253787841,0.0,0.0
114524.26293936247,114524.26293936247,0.0,0.0
158520.02342603658,87069.5346157408,0.0,71450.48881029578
352613.37751699623,135833.12077558177,216780.25674141443,0.0
748596.2736752131,163828.34833272215,584767.9253424909,0.0
426603.11580766836,143029.2857580973,283573.83004957106,0.0
64248.145289865555,64248.145289865555,0.0,0.0
430925.7044316753,129119.1006428491,218880.59616699695,82926.00762182927
176981.13667389998,108315.60601990292,0.0,68665.53065399706
329671.7844443886,108767.26437650059,220904.520067888,0.0
236280.89402847417,77377.14163982015,158903.75238865401,0.0
366110.34651772404,102566.90838695354,263543.4381307705,0.0
143519.0105550421,96924.86823185849,0.0,46594.142323183616
123959.53958250165,123959.53958250165,0.0,0.0
234662.1004266055,74045.29051987243,160616.80990673305,0.0
507827.06506126875,168774.3685511174,339052.6965101514,0.0
114283.55240401853,114283.55240401853,0.0,0.0
101933.58448880761,101933.58448880761,0.0,0.0
111166.84941269907,111166.84941269907,0.0,0.0
772567.0154124228,196950.38711179284,575616.62830063,0.0
126833.36649034379,126833.36649034379,0.0,0.0
366436.19762703823,99450.47753442025,244052.52699869542,22933.193093922553
469246.905571688,159090.09908266293,260097.29293489925,50059.51355412583
91442.49852489233,91442.49852489233,0.0,0.0
325913.0109155192,122535.93727468223,0.0,203377.07364083698
413820.38810808916,135795.174269291,263898.29087051935,14126.922968278805
98394.82535221062,98394.82535221062,0.0,0.0
500057.05616386957,144211.05380076537,259107.34266973828,96738.6596933659
104845.6762787732,104845.6762787732,0.0,0.0
215318.75472479494,120048.05813793937,0.0,95270.69658685557
102852.38435321917,102852.38435321917,0.0,0.0
329386.64583519584,109219.709962401,220166.93587279483,0.0
455010.7375157106,164127.21176196152,290883.52575374907,0.0
105986.93528579318,105986.93528579318,0.0,0.0
96385.57688782725,96385.57688782725,0.0,0.0
438261.57492388715,150799.02690857372,287462.5480153134,0.0
242861.93779260232,122380.70061243747,0.0,120481.23718016484
359944.1425417043,117241.99891487912,242702.1436268252,0.0
119251.53288620528,119251.53288620528,0.0,0.0
93128.83006218355,93128.83006218355,0.0,0.0
1068472.069781013,210528.87942077656,857943.1903602366,0.0
99221.5117852524,99221.5117852524,0.0,0.0
110603.53698398438,110603.53698398438,0.0,0.0
303862.3148781486,115236.51697674718,0.0,188625.79790140144
495585.06829525053,193913.10479789396,301671.96349735657,0.0
602035.5529311931,139119.9655431243,462915.58738806885,0.0
390450.34472388215,132960.83011540404,257489.51460847814,0.0
102116.48267503994,102116.48267503994,0.0,0.0
93106.15894469994,93106.15894469994,0.0,0.0
494206.3928523445,154526.9995766658,339679.3932756787,0.0
105457.13908397224,105457.13908397224,0.0,0.0
107969.20963172578,107969.20963172578,0.0,0.0
69442.17194221221,69442.17194221221,0.0,0.0
105436.27806213012,105436.27806213012,0.0,0.0
523086.29193888523,148011.78044298143,282548.197125705,92526.31437019873
495935.0229348445,162070.34865892018,333864.6742759243,0.0
118298.54185772942,105511.02438061585,0.0,12787.517477113563
109202.74296271037,109202.74296271037,0.0,0.0
136194.19537525834,136194.19537525834,0.0,0.0
111341.42885261386,111341.42885261386,0.0,0.0
117547.86904647367,117547.86904647367,0.0,0.0
345529.93517920846,123924.36185210306,221605.5733271054,0.0
90218.62299830293,90218.62299830293,0.0,0.0
300814.33149774873,125704.21063088436,0.0,175110.12086686434
108372.46420238333,108372.46420238333,0.0,0.0
121460.15899442052,121460.15899442052,0.0,0.0
356449.69188278005,142096.00335336052,0.0,214353.68852941957
781115.2360903355,148996.7321340178,632118.5039563178,0.0
521809.349367027,144700.68377404532,377108.6655929817,0.0
701319.661424786,186226.5382708648,515093.12315392116,0.0
75450.4553198594,75450.4553198594,0.0,0.0
88864.9664948363,88864.9664948363,0.0,0.0
118939.78189235361,118939.78189235361,0.0,0.0
102791.79029048844,102791.79029048844,0.0,0.0
68826.75363052035,68826.75363052035,0.0,0.0
85576.61253730326,85576.61253730326,0.0,0.0
90736.05693790034,90736.05693790034,0.0,0.0
105474.7117269424,105474.7117269424,0.0,0.0
126550.72826632243,126550.72826632243,0.0,0.0
103750.68382162588,103750.68382162588,0.0,0.0
94897.09065433312,94897.09065433312,0.0,0.0
117653.82044915787,117653.82044915787,0.0,0.0
72277.55443399563,72277.55443399563,0.0,0.0
95769.31054551981,95769.31054551981,0.0,0.0
437697.74709130736,144559.7662265168,0.0,293137.98086479056
437901.5139987556,167103.14669007217,270798.3673086834,0.0
116070.16631490941,116070.16631490941,0.0,0.0
438392.6384443989,137062.77062192888,259768.80127198514,41561.066550484844
495145.8953480953,153130.37747983536,342015.5178682599,0.0
407452.97879467066,135789.14951744923,271663.8292772214,0.0
79260.44960498778,79260.44960498778,0.0,0.0
345348.52213335934,109157.92768713729,0.0,236190.59444622204
92588.75881095747,92588.75881095747,0.0,0.0
98394.48399680271,98394.48399680271,0.0,0.0
98383.83303605308,98383.83303605308,0.0,0.0
92708.60886155817,92708.60886155817,0.0,0.0
91429.45073034106,91429.45073034106,0.0,0.0
126765.24889666888,126765.24889666888,0.0,0.0
227955.42593531648,118660.71148644017,0.0,109294.7144488763
296720.5052172219,99941.93615649796,140158.11734872914,56620.451711994814
663689.4976109772,127229.33572992178,425171.2811890188,111288.88069203663
359979.78173944145,106698.07120051063,253281.7105389308,0.0
584686.412901035,115770.11706417415,468916.29583686084,0.0
284837.1651422095,101960.21991062514,0.0,182876.94523158434
101930.935319271,101930.935319271,0.0,0.0
460392.4660297482,134345.26356221447,0.0,326047.2024675337
500426.66321538645,192856.73186574443,307569.93134964205,0.0
177855.18838812172,110461.85567534952,0.0,67393.33271277222
92709.31470207656,92709.31470207656,0.0,0.0
460977.6580565185,132630.27222944287,328347.3858270757,0.0
400930.89509445545,125488.36503446495,275442.53005999053,0.0
101453.24256810015,101453.24256810015,0.0,0.0
271859.44528205716,90901.22041710772,180958.22486494947,0.0
110169.48136800237,98833.34386747144,0.0,11336.13750053093
685136.5271227397,161114.4909171647,434752.41772145417,89269.61848412083
383941.616133417,133896.75400003893,250044.86213337805,0.0
405398.60734637827,153597.87576863111,251800.73157774712,0.0
270834.2353045923,90210.85045772816,180623.38484686415,0.0
310304.82622466254,104500.33872000156,205804.48750466097,0.0
112496.51371426228,112496.51371426228,0.0,0.0
409642.4789304495,132456.5711002113,277185.9078302382,0.0
80421.5460150369,80421.5460150369,0.0,0.0
368153.5424825508,162654.6381987394,0.0,205498.90428381137
434865.4298902175,142876.3324638719,291989.0974263456,0.0
597689.2866200767,163112.06010190598,247638.81787059788,186938.40864757285
364492.95671867736,123728.57444977008,240764.3822689073,0.0
319227.62300395267,95024.35272208654,224203.27028186613,0.0
739583.2004162532,190815.9441152089,278416.7511733158,270350.5051277285
97445.99467340107,97445.99467340107,0.0,0.0
87592.61619882338,87592.61619882338,0.0,0.0
95082.92022062905,95082.92022062905,0.0,0.0
314388.6892769743,89863.9502813281,224524.7389956462,0.0
110159.79910961335,110159.79910961335,0.0,0.0
406462.53418478166,118779.54310590577,287682.9910788759,0.0
108647.80396477452,108647.80396477452,0.0,0.0
144082.25963051416,144082.25963051416,0.0,0.0
525692.7914175229,173249.04899973157,299828.6398075286,52615.10261026276
114546.21674150316,114546.21674150316,0.0,0.0
81977.75942439461,81977.75942439461,0.0,0.0
84909.50166903461,78199.13483485566,0.0,6710.36683417895
1200623.6925873226,222087.77344791993,973541.4543140352,4994.464825367285
85558.09280519244,85558.09280519244,0.0,0.0
698746.8308766527,139420.92467323385,559325.9062034189,0.0
857018.1454550065,142271.24811917433,714746.8973358321,0.0
97075.09289046591,97075.09289046591,0.0,0.0
90445.0860500399,90445.0860500399,0.0,0.0
731160.7989243064,157984.00930100874,210586.23633579802,362590.5532874997
479912.12574435805,147379.4994208077,281051.81891664123,51480.8074069091
94638.6173586306,94638.6173586306,0.0,0.0
323916.4092736693,107536.5092878914,216379.8999857779,0.0
87747.05998936789,87467.57010219601,0.0,279.48988717188
112987.68834212667,112987.68834212667,0.0,0.0
327845.82861147786,123919.13553622513,203926.69307525273,0.0
645032.242285083,134505.79628923573,510526.4459958473,0.0
448746.5670426524,142740.3342164965,250700.00071302665,55306.23211312921
94104.32977249127,94104.32977249127,0.0,0.0
200100.71016068076,66997.28777117221,133103.42238950855,0.0
104246.76393583817,104246.76393583817,0.0,0.0
92604.35105486006,92604.35105486006,0.0,0.0
406175.85866115324,131267.16520659602,0.0,274908.6934545572
91429.84534227238,91429.84534227238,0.0,0.0
434073.84775461827,141016.11650465595,242769.95017577597,50287.7810741863
82402.95148353832,82402.95148353832,0.0,0.0
663978.5433434949,147034.7270408309,0.0,516943.816302664
98580.76647305794,98580.76647305794,0.0,0.0
242290.3335009684,114924.17225788967,0.0,127366.16124307875
870482.7570647822,166613.0858868855,309349.97607615386,394519.69510174287
247164.84630757413,117011.32800092509,0.0,130153.51830664906
310954.14440703415,105511.16506049864,205442.97934653552,0.0
399378.84885495866,123067.30331372606,276311.54554123257,0.0
351185.81963041396,121738.05894631361,229447.76068410033,0.0
95172.63479180982,95172.63479180982,0.0,0.0
83002.34542541915,83002.34542541915,0.0,0.0
98904.43253463742,98904.43253463742,0.0,0.0
182464.89105498447,120369.02872560022,0.0,62095.86232938424
116644.47795439155,96284.7007112188,0.0,20359.777243172754
128449.97414247616,128449.97414247616,0.0,0.0
912954.0919582671,191412.68591715905,705016.5038075538,16524.902233554272
659707.5694398498,139798.7876380913,519908.78180175857,0.0
92599.84529110685,92599.84529110685,0.0,0.0
91980.4431855276,91980.4431855276,0.0,0.0
390917.51105243986,99168.79270636842,219335.25200757757,72413.46633849385
602184.6997553207,154453.02592972462,249978.9210320428,197752.75279355326
101271.32796498835,101271.32796498835,0.0,0.0
391447.02173098363,141754.68084879982,249692.3408821838,0.0
184687.71000281168,101360.51710044738,0.0,83327.19290236429
1035146.5121594002,191439.37503316175,843707.1371262384,0.0
92675.78309104525,92675.78309104525,0.0,0.0
387347.2439700031,118861.98174327568,268485.2622267274,0.0
291047.60033312853,108670.5750959455,182377.02523718303,0.0
123728.92527655188,123728.92527655188,0.0,0.0
401403.40601642616,136071.13250090025,264338.80046235083,993.4730531750561
643971.2232398628,148047.12315801115,495924.1000818517,0.0
101791.21289274991,101791.21289274991,0.0,0.0
680960.6812247217,148522.6811760324,267455.2684956191,264982.73155307013
103462.57758822011,103462.57758822011,0.0,0.0
175864.33173431986,108237.25122378729,0.0,67627.08051053257
88823.4384191771,88823.4384191771,0.0,0.0
395076.7899748793,137809.51548888517,235768.6576312544,21498.616854739746
270837.62515392236,138984.50380978468,0.0,131853.1213441377
367952.1898792044,125397.908199111,242554.28168009338,0.0
243482.29401297244,108532.75420206728,0.0,134949.53981090515
320476.2164492975,125065.55202848866,0.0,195410.66442080887
79467.59241232743,79467.59241232743,0.0,0.0
90587.41281210649,90587.41281210649,0.0,0.0
626662.1955649492,152849.502337621,473812.69322732824,0.0
329962.14917802066,105070.2221053154,224891.92707270524,0.0
85717.85449244479,85717.85449244479,0.0,0.0
475100.8385737775,183666.08614545403,291434.7524283235,0.0
86941.94586813386,86941.94586813386,0.0,0.0
181918.18636533554,90101.15681788741,0.0,91817.02954744814
120071.62001501674,120071.62001501674,0.0,0.0
85816.11182386882,85816.11182386882,0.0,0.0
114115.20666472183,114115.20666472183,0.0,0.0
126373.17488542349,126373.17488542349,0.0,0.0
78163.44081802617,72108.83387275445,0.0,6054.606945271725
93851.7019623081,93851.7019623081,0.0,0.0
92957.40403582943,92957.40403582943,0.0,0.0
97497.92374940297,97497.92374940297,0.0,0.0
97780.22989375747,97780.22989375747,0.0,0.0
330127.8972995811,107787.35402311983,222340.54327646125,0.0
107281.34514057358,107281.34514057358,0.0,0.0
91984.80011137096,91984.80011137096,0.0,0.0
99434.45682238335,99434.45682238335,0.0,0.0
104275.79489654447,104275.79489654447,0.0,0.0
434055.46116068825,142709.77710477126,254227.5215489565,37118.16250696053
349248.12135184836,101980.47894427896,247267.64240756942,0.0
84785.64400293716,84785.64400293716,0.0,0.0
75677.67882993635,75677.67882993635,0.0,0.0
925138.5563590017,176054.6659847247,749083.8903742769,0.0
589599.41437352,155105.08614754197,0.0,434494.328225978
150086.72187709887,119840.8851923081,0.0,30245.836684790775
93350.53911762909,93350.53911762909,0.0,0.0
575789.9908199541,173488.45540430726,259388.00108432345,142913.5343313233
592011.9296503572,138559.19043174566,319357.18228794844,134095.55693066318
88973.18954831138,88973.18954831138,0.0,0.0
82149.73557287903,82149.73557287903,0.0,0.0
89367.30499395143,89367.30499395143,0.0,0.0
375676.87191193557,120044.7005426912,255632.17136924437,0.0
389722.7491924672,148897.9031167623,240824.84607570487,0.0
399248.6099868464,129992.78673449477,269255.8232523516,0.0
677935.719069564,153061.64819809902,524874.070871465,0.0
